"","date","open","high","low","close","volume","adj.close","symbol","sig.action","action","action.type","balance","trade","trade.value","holds","market.value","net.gain","total.cash.flow","avg.CPS","base.ROI","ROI"
"2316",2017-03-14,35.74,36,35,35.88,23724800,35.397,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.261,0.001
"2317",2017-03-15,36.3,37.08,36.02,36.97,25658000,36.472,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.238,0.001
"2318",2017-03-16,37.13,37.13,36.54,36.57,16291900,36.077,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.246,0.001
"2319",2017-03-17,36.76,36.87,36.34,36.44,12223800,36.022,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.248,0.001
"2320",2017-03-20,36.01,36.56,35.88,36.44,18780500,36.022,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.248,0.001
"2321",2017-03-21,36.6,36.62,35.52,35.69,15317000,35.28,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.263,0.001
"2322",2017-03-22,35.45,35.76,35.03,35.31,20890100,34.905,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.271,0.001
"2323",2017-03-23,35.2,35.62,35.05,35.17,11402200,34.766,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.274,0.001
"2324",2017-03-24,35.29,35.48,35.06,35.21,12460000,34.806,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.273,0.001
"2325",2017-03-27,34.63,35.47,34.56,35.37,14313400,34.964,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.27,0.001
"2326",2017-03-28,35.52,36.41,35.33,36.29,29429700,35.874,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.251,0.001
"2327",2017-03-29,36.26,37.37,36.19,37.26,20053700,36.832,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.231,0.001
"2328",2017-03-30,37.56,37.7,36.94,36.94,20043900,36.516,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.237,0.001
"2329",2017-03-31,36.85,37.54,36.77,37.44,15009600,37.01,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.227,0.001
"2330",2017-04-03,37.39,37.55,36.68,37.29,20578600,36.862,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.23,0.001
"2331",2017-04-04,37.37,37.83,37.03,37.79,15687700,37.356,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.22,0.001
"2332",2017-04-05,38.22,38.64,36.87,36.9,37799300,36.477,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.238,0.001
"2333",2017-04-06,37.21,37.65,37.1,37.41,17516000,36.981,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.228,0.001
"2334",2017-04-07,37.56,37.63,37.05,37.22,17518600,36.793,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.232,0.001
"2335",2017-04-10,37.54,37.97,37.38,37.84,11054900,37.406,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.219,0.001
"2336",2017-04-11,37.84,37.89,37.26,37.89,14295600,37.455,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.218,0.001
"2337",2017-04-12,37.88,38.32,37.12,37.21,20101000,36.783,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.232,0.001
"2338",2017-04-13,37.31,37.35,36.22,36.33,20409400,35.913,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.25,0.001
"2339",2017-04-17,36.37,36.49,36.06,36.49,9977500,36.071,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.247,0.001
"2340",2017-04-18,36.22,36.6,35.71,35.94,14985800,35.528,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.258,0.001
"2341",2017-04-19,36.05,36.14,34.86,34.95,25750100,34.549,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.278,0.001
"2342",2017-04-20,35.12,35.39,34.98,34.99,21277300,34.589,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.278,0.001
"2343",2017-04-21,35.1,35.37,34.73,35.11,21830500,34.707,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.275,0.001
"2344",2017-04-24,35.45,35.67,35.14,35.38,11456900,34.974,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.269,0.001
"2345",2017-04-25,35.42,36.12,35.22,36.09,13319800,35.676,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.255,0.001
"2346",2017-04-26,35.83,36.74,35.76,35.87,15575600,35.458,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.259,0.001
"2347",2017-04-27,35.57,35.58,34.65,35.25,20205700,34.846,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.272,0.001
"2348",2017-04-28,35.57,35.63,34.87,34.95,12499100,34.549,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.278,0.001
"2349",2017-05-01,34.83,35.07,34.7,34.89,10700100,34.49,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.28,0.001
"2350",2017-05-02,34.93,35.42,34.4,34.67,17266600,34.272,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.284,0.001
"2351",2017-05-03,34.69,35,34.27,34.69,19703100,34.292,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.284,0.001
"2352",2017-05-04,34.3,36.49,33.01,33.51,30432100,33.125,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.308,0.001
"2353",2017-05-05,33.66,34.86,33.55,34.83,20716400,34.43,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.281,0.001
"2354",2017-05-08,34.86,35.42,34.61,35.29,12937000,34.885,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.271,0.001
"2355",2017-05-09,35.34,35.43,34.77,34.84,15670900,34.44,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.281,0.001
"2356",2017-05-10,35.24,35.87,35.09,35.64,16484600,35.231,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.264,0.001
"2357",2017-05-11,35.9,35.95,35.27,35.43,14116900,35.023,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.268,0.001
"2358",2017-05-12,35.45,35.59,35.15,35.29,11006100,34.885,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.271,0.001
"2359",2017-05-15,36.22,36.28,35.34,35.55,15402000,35.142,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.266,0.001
"2360",2017-05-16,35.7,35.7,34.96,35.21,14837700,34.806,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.273,0.001
"2361",2017-05-17,34.9,35.33,34.66,34.69,17343200,34.292,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.284,0.001
"2362",2017-05-18,34.56,34.89,34.22,34.69,11556500,34.292,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.284,0.001
"2363",2017-05-19,34.99,35.62,34.83,35.52,16431300,35.112,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.267,0.001
"2364",2017-05-22,35.81,35.81,35.08,35.24,12240000,34.836,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.272,0.001
"2365",2017-05-23,35.27,35.33,34.88,35.21,15797400,34.806,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.273,0.001
"2366",2017-05-24,35.1,35.46,34.52,34.75,18198900,34.351,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.283,0.001
"2367",2017-05-25,34.57,35.46,33.6,33.85,28479700,33.462,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.301,0.001
"2368",2017-05-26,33.97,34.03,33.57,33.93,12902300,33.541,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.299,0.001
"2369",2017-05-30,33.61,33.66,32.97,32.98,20677200,32.602,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.319,0.001
"2370",2017-05-31,32.58,32.8,32.07,32.57,21133500,32.196,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.328,0.001
"2371",2017-06-01,32.8,33.34,32.46,33.01,20025300,32.631,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.318,0.001
"2372",2017-06-02,32.69,32.71,31.99,32.32,18469700,31.949,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.333,0.001
"2373",2017-06-05,32.13,32.49,31.98,32.22,12083800,31.85,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.335,0.001
"2374",2017-06-06,32.17,33.13,32,33.04,22882400,32.661,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.318,0.001
"2375",2017-06-07,32.81,33.05,31.57,31.68,28473800,31.316,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.346,0.001
"2376",2017-06-08,31.54,31.98,31.37,31.43,25617500,31.069,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.351,0.001
"2377",2017-06-09,31.6,32.79,31.48,32.61,27990100,32.236,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.327,0.001
"2378",2017-06-12,33.03,33.37,32.62,32.82,24546000,32.443,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.322,0.001
"2379",2017-06-13,32.86,33.68,32.72,33.66,23594700,33.274,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.305,0.001
"2380",2017-06-14,33.34,33.42,32.1,32.2,33877800,31.831,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.335,0.001
"2381",2017-06-15,32.09,32.36,31.17,31.41,25871100,31.05,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.351,0.001
"2382",2017-06-16,31.67,31.67,31.18,31.65,14470400,31.361,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.345,0.001
"2383",2017-06-19,31.8,31.93,31.46,31.56,15067700,31.272,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.347,0.001
"2384",2017-06-20,31.01,31.37,30.39,31.19,29794600,30.905,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.354,0.001
"2385",2017-06-21,31.04,31.42,29.9,30.17,40115300,29.894,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.376,0.001
"2386",2017-06-22,30.39,30.74,30.13,30.21,20245800,29.934,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.375,0.001
"2387",2017-06-23,30.34,31.03,30.2,31.02,18280900,30.736,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.358,0.001
"2388",2017-06-26,31.2,31.58,30.85,31.1,20386100,30.816,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.356,0.001
"2389",2017-06-27,31.31,31.61,31.09,31.13,15385400,30.845,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.356,0.001
"2390",2017-06-28,31.11,31.72,30.93,31.31,17161800,31.024,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.352,0.001
"2391",2017-06-29,31.53,32.15,31.45,31.7,19537500,31.41,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.344,0.001
"2392",2017-06-30,31.92,32.27,31.51,31.92,17627900,31.628,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.339,0.001
"2393",2017-07-03,32.18,32.78,32.11,32.61,9018800,32.312,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.325,0.001
"2394",2017-07-05,32.32,32.32,31.37,31.5,21279100,31.212,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.348,0.001
"2395",2017-07-06,31.85,31.9,30.68,30.79,23186200,30.509,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.363,0.001
"2396",2017-07-07,30.56,30.69,29.92,30.66,22767500,30.38,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.365,0.001
"2397",2017-07-10,30.66,31.25,30.43,31.13,13950900,30.845,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.356,0.001
"2398",2017-07-11,31.13,31.72,30.83,31.41,11417100,31.123,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.35,0.001
"2399",2017-07-12,31.86,32.2,31.25,31.4,20042100,31.113,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.35,0.001
"2400",2017-07-13,31.43,31.67,31.13,31.64,12910800,31.351,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.345,0.001
"2401",2017-07-14,31.78,32.01,31.63,31.91,10043800,31.618,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.34,0.001
"2402",2017-07-17,31.82,32.24,31.7,31.89,8824800,31.599,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.34,0.001
"2403",2017-07-18,32.21,32.23,31.29,31.5,15343700,31.212,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.348,0.001
"2404",2017-07-19,31.53,32.7,31.4,32.66,23633400,32.361,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.324,0.001
"2405",2017-07-20,32.9,32.97,31.97,32.04,20447600,31.747,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.337,0.001
"2406",2017-07-21,32.02,32.15,31.52,31.65,18148900,31.361,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.345,0.001
"2407",2017-07-24,31.83,31.93,31.43,31.62,9641800,31.331,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.346,0.001
"2408",2017-07-25,32.21,32.98,32.12,32.63,19641000,32.332,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.325,0.001
"2409",2017-07-26,32.9,33.26,32.42,32.58,22370200,32.282,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.326,0.001
"2410",2017-07-27,32.63,32.98,32.29,32.91,13272400,32.609,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.319,0.001
"2411",2017-07-28,32.87,33.54,32.58,32.84,15980700,32.54,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.32,0.001
"2412",2017-07-31,32.77,32.85,32.1,32.52,15875500,32.223,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.327,0.001
"2413",2017-08-01,32.48,32.66,32.07,32.28,12999200,31.985,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.332,0.001
"2414",2017-08-02,32.03,32.09,31.26,31.66,28810200,31.371,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.345,0.001
"2415",2017-08-03,31.7,31.73,30.41,30.55,21877800,30.271,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.368,0.001
"2416",2017-08-04,30.66,31.36,30.55,31.27,14514800,30.984,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.353,0.001
"2417",2017-08-07,31.11,31.12,30.54,30.76,10472000,30.479,"XOP",NA,NA,NA,20018.16,0,0,0,0,18.16,18.16,0,-0.363,0.001
"2418",2017-08-08,30.58,31.23,30.48,30.71,14786200,30.429,"XOP","in","b","open",17541.18,81,-2476.98,81,2487.51,28.69,-2458.82,30.58,-0.364,0.001
"2419",2017-08-09,30.85,31.16,30.6,30.82,22102800,30.538,"XOP",NA,NA,NA,17541.18,0,0,81,2496.42,37.6,-2458.82,30.58,-0.362,0.002
"2420",2017-08-10,31.05,31.22,30.34,30.37,15997600,30.092,"XOP",NA,NA,NA,17541.18,0,0,81,2459.97,1.15,-2458.82,30.58,-0.371,0
"2421",2017-08-11,30.36,30.56,30.12,30.43,13911100,30.152,"XOP",NA,NA,NA,17541.18,0,0,81,2464.83,6.01,-2458.82,30.58,-0.37,0
"2422",2017-08-14,30.53,30.65,30.05,30.1,9824400,29.825,"XOP",NA,NA,NA,17541.18,0,0,81,2438.1,-20.72,-2458.82,30.58,-0.377,-0.001
"2423",2017-08-15,30.02,30.06,29.61,29.97,14735100,29.696,"XOP","out","s","close",19972.8,-81,2431.62,0,0,-27.2,-27.2,0,-0.38,-0.001
"2424",2017-08-16,30.01,30.26,29.42,29.55,13580300,29.28,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.388,-0.001
"2425",2017-08-17,29.4,29.9,29.1,29.1,13738900,28.834,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.398,-0.001
"2426",2017-08-18,29.18,29.7,28.98,29.46,14955000,29.191,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.39,-0.001
"2427",2017-08-21,29.36,29.37,28.96,29.09,13323800,28.824,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.398,-0.001
"2428",2017-08-22,29.19,29.46,29.19,29.34,9063900,29.072,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.393,-0.001
"2429",2017-08-23,29.27,29.86,29.1,29.62,8450600,29.349,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.387,-0.001
"2430",2017-08-24,29.49,29.84,29.44,29.69,7228400,29.419,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.386,-0.001
"2431",2017-08-25,29.84,29.92,29.68,29.76,10019400,29.488,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.384,-0.001
"2432",2017-08-28,29.78,29.98,29.23,29.58,12061700,29.31,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.388,-0.001
"2433",2017-08-29,29.34,29.62,29,29.54,8978000,29.27,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.389,-0.001
"2434",2017-08-30,29.37,29.8,29.14,29.62,6925000,29.349,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.387,-0.001
"2435",2017-08-31,29.9,30.3,29.76,30.16,13260200,29.884,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.376,-0.001
"2436",2017-09-01,30.17,30.7,29.94,30.61,10230000,30.33,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.366,-0.001
"2437",2017-09-05,30.9,31.02,30.15,30.42,10839200,30.142,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.37,-0.001
"2438",2017-09-06,30.7,31.17,30.65,30.93,12274000,30.647,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.36,-0.001
"2439",2017-09-07,30.88,30.91,30.36,30.76,9310500,30.479,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.363,-0.001
"2440",2017-09-08,30.68,30.68,29.53,29.89,18340400,29.617,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.381,-0.001
"2441",2017-09-11,29.95,30.38,29.88,30.17,14894600,29.894,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.376,-0.001
"2442",2017-09-12,30.3,31.16,30.23,30.83,19073100,30.548,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.362,-0.001
"2443",2017-09-13,31.02,31.91,31,31.69,27141600,31.4,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.344,-0.001
"2444",2017-09-14,31.98,32.33,31.58,31.85,16892000,31.559,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.341,-0.001
"2445",2017-09-15,31.9,31.94,31.51,31.83,13729700,31.61,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.34,-0.001
"2446",2017-09-18,31.72,32.15,31.7,32.11,13845300,31.888,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.334,-0.001
"2447",2017-09-19,32.18,32.31,31.97,32.18,14015600,31.957,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.333,-0.001
"2448",2017-09-20,32.31,33.08,32.31,32.86,26452400,32.632,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.318,-0.001
"2449",2017-09-21,32.79,32.94,32.52,32.91,8995800,32.682,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.317,-0.001
"2450",2017-09-22,32.8,33.2,32.72,33.04,11883000,32.811,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.315,-0.001
"2451",2017-09-25,33.33,34.04,33.28,33.98,27868100,33.745,"XOP",NA,NA,NA,19972.8,0,0,0,0,-27.2,-27.2,0,-0.295,-0.001
"2452",2017-09-26,33.73,34.18,33.57,34.12,12128800,33.884,"XOP","in","b","open",17476.78,74,-2496.02,74,2524.88,1.66,-2523.22,33.73,-0.292,0
"2453",2017-09-27,34.23,34.38,33.63,34.37,15356800,34.132,"XOP",NA,NA,NA,17476.78,0,0,74,2543.38,20.16,-2523.22,33.73,-0.287,0.001
"2454",2017-09-28,34.45,34.69,33.85,34.2,14342200,33.963,"XOP",NA,NA,NA,17476.78,0,0,74,2530.8,7.58,-2523.22,33.73,-0.291,0
"2455",2017-09-29,34.01,34.27,33.81,34.09,14456300,33.854,"XOP",NA,NA,NA,17476.78,0,0,74,2522.66,-0.56,-2523.22,33.73,-0.293,0
"2456",2017-10-02,33.5,34.3,33.25,34.29,13769700,34.053,"XOP",NA,NA,NA,17476.78,0,0,74,2537.46,14.24,-2523.22,33.73,-0.289,0.001
"2457",2017-10-03,34.13,34.37,34.02,34.27,6286000,34.033,"XOP",NA,NA,NA,17476.78,0,0,74,2535.98,12.76,-2523.22,33.73,-0.289,0.001
"2458",2017-10-04,34.28,34.5,33.89,34.07,9148200,33.834,"XOP",NA,NA,NA,17476.78,0,0,74,2521.18,-2.04,-2523.22,33.73,-0.293,0
"2459",2017-10-05,34.12,34.5,34.1,34.35,7258700,34.112,"XOP",NA,NA,NA,17476.78,0,0,74,2541.9,18.68,-2523.22,33.73,-0.287,0.001
"2460",2017-10-06,33.8,34.06,33.49,33.58,9773100,33.347,"XOP",NA,NA,NA,17476.78,0,0,74,2484.92,-38.3,-2523.22,33.73,-0.303,-0.002
"2461",2017-10-09,33.68,33.81,33.45,33.69,6904000,33.457,"XOP",NA,NA,NA,17476.78,0,0,74,2493.06,-30.16,-2523.22,33.73,-0.301,-0.002
"2462",2017-10-10,34.07,34.21,33.58,33.64,7824600,33.407,"XOP",NA,NA,NA,17476.78,0,0,74,2489.36,-33.86,-2523.22,33.73,-0.302,-0.002
"2463",2017-10-11,33.73,33.86,33.33,33.84,10641200,33.606,"XOP",NA,NA,NA,17476.78,0,0,74,2504.16,-19.06,-2523.22,33.73,-0.298,-0.001
"2464",2017-10-12,33.39,33.73,33.15,33.59,11456900,33.357,"XOP",NA,NA,NA,17476.78,0,0,74,2485.66,-37.56,-2523.22,33.73,-0.303,-0.002
"2465",2017-10-13,33.94,34.05,33.56,33.6,7716400,33.367,"XOP",NA,NA,NA,17476.78,0,0,74,2486.4,-36.82,-2523.22,33.73,-0.303,-0.002
"2466",2017-10-16,33.81,33.99,33.52,33.63,7830100,33.397,"XOP",NA,NA,NA,17476.78,0,0,74,2488.62,-34.6,-2523.22,33.73,-0.302,-0.002
"2467",2017-10-17,33.66,33.85,33.29,33.67,8003900,33.437,"XOP",NA,NA,NA,17476.78,0,0,74,2491.58,-31.64,-2523.22,33.73,-0.302,-0.002
"2468",2017-10-18,33.69,34.01,33.35,33.35,12702300,33.119,"XOP",NA,NA,NA,17476.78,0,0,74,2467.9,-55.32,-2523.22,33.73,-0.308,-0.003
"2469",2017-10-19,33.07,33.35,32.94,33.14,8255800,32.91,"XOP",NA,NA,NA,17476.78,0,0,74,2452.36,-70.86,-2523.22,33.73,-0.313,-0.004
"2470",2017-10-20,33.16,33.39,33.03,33.3,10598200,33.069,"XOP",NA,NA,NA,17476.78,0,0,74,2464.2,-59.02,-2523.22,33.73,-0.309,-0.003
"2471",2017-10-23,33.41,33.47,32.49,32.51,9298600,32.285,"XOP",NA,NA,NA,17476.78,0,0,74,2405.74,-117.48,-2523.22,33.73,-0.326,-0.006
"2472",2017-10-24,32.68,32.87,32.3,32.53,16431300,32.305,"XOP",NA,NA,NA,17476.78,0,0,74,2407.22,-116,-2523.22,33.73,-0.325,-0.006
"2473",2017-10-25,32.41,32.52,31.81,32.25,15265800,32.027,"XOP",NA,NA,NA,17476.78,0,0,74,2386.5,-136.72,-2523.22,33.73,-0.331,-0.007
"2474",2017-10-26,32.27,32.43,31.67,32.42,12506600,32.195,"XOP",NA,NA,NA,17476.78,0,0,74,2399.08,-124.14,-2523.22,33.73,-0.328,-0.006
"2475",2017-10-27,32.23,33.43,32.05,33.37,18440500,33.139,"XOP",NA,NA,NA,17476.78,0,0,74,2469.38,-53.84,-2523.22,33.73,-0.308,-0.003
"2476",2017-10-30,33.8,33.99,33.41,33.75,13752300,33.516,"XOP",NA,NA,NA,17476.78,0,0,74,2497.5,-25.72,-2523.22,33.73,-0.3,-0.001
"2477",2017-10-31,33.71,34.39,33.54,34.28,12534200,34.043,"XOP",NA,NA,NA,17476.78,0,0,74,2536.72,13.5,-2523.22,33.73,-0.289,0.001
"2478",2017-11-01,34.56,35.43,34.55,35.3,28990000,35.056,"XOP",NA,NA,NA,17476.78,0,0,74,2612.2,88.98,-2523.22,33.73,-0.268,0.004
"2479",2017-11-02,35.13,35.33,34.49,34.88,15907300,34.638,"XOP",NA,NA,NA,17476.78,0,0,74,2581.12,57.9,-2523.22,33.73,-0.277,0.003
"2480",2017-11-03,34.9,35.63,34.67,35.35,15492500,35.105,"XOP",NA,NA,NA,17476.78,0,0,74,2615.9,92.68,-2523.22,33.73,-0.267,0.005
"2481",2017-11-06,35.59,36.85,35.53,36.83,31085800,36.575,"XOP",NA,NA,NA,17476.78,0,0,74,2725.42,202.2,-2523.22,33.73,-0.236,0.01
"2482",2017-11-07,36.78,36.87,36.43,36.65,13526300,36.396,"XOP",NA,NA,NA,17476.78,0,0,74,2712.1,188.88,-2523.22,33.73,-0.24,0.009
